route_id,service_id,trip_id,trip_headsign,direction_id,direction,block_id,shape_id,wheelchair_accessible,branch_letter,boarding_type
722,1,318332,Shingle Creek / 69Av-Humboldt,0,NB,156587,770722002,1,A,0
722,1,318386,Shingle Creek / 69Av-Humboldt,0,NB,153611,770722002,1,A,0
722,2,318400,Shingle Creek / 69Av-Humboldt,0,NB,152609,770722002,1,A,0
722,2,318430,Shingle Creek / 69Av-Humboldt,0,NB,153936,770722002,1,A,0
722,3,318502,Shingle Creek / 69Av-Humboldt,0,NB,156733,770722002,1,A,0
722,1,318567,Shingle Creek / 69Av-Humboldt,0,NB,153180,770722002,1,A,0
722,2,318635,Shingle Creek / 69Av-Humboldt,0,NB,152609,770722002,1,A,0
722,2,318700,Shingle Creek / 69Av-Humboldt,0,NB,154446,770722002,1,A,0
722,1,318731,Shingle Creek / 69Av-Humboldt,0,NB,156587,770722002,1,A,0
722,1,318874,Shingle Creek / 69Av-Humboldt,0,NB,153611,770722002,1,A,0
722,1,318891,Shingle Creek / 69Av-Humboldt,0,NB,153611,770722002,1,A,0
722,1,318932,Shingle Creek / 69Av-Humboldt,0,NB,153601,770722002,1,A,0
722,1,319123,Shingle Creek / 69Av-Humboldt,0,NB,153601,770722002,1,A,0
722,1,319386,Shingle Creek / 69Av-Humboldt,0,NB,152578,770722002,1,A,0
722,2,319431,Shingle Creek / 69Av-Humboldt,0,NB,154446,770722002,1,A,0
722,3,319746,Shingle Creek / 69Av-Humboldt,0,NB,156906,770722002,1,A,0
722,3,320089,Shingle Creek / 69Av-Humboldt,0,NB,153836,770722002,1,A,0
722,2,320223,Shingle Creek / 69Av-Humboldt,0,NB,152609,770722002,1,A,0
722,1,320299,Shingle Creek / 69Av-Humboldt,0,NB,153180,770722002,1,A,0
722,3,320420,Shingle Creek / 69Av-Humboldt,0,NB,161760,770722002,1,A,0
722,2,320656,Shingle Creek / 69Av-Humboldt,0,NB,160584,770722002,1,A,0
722,3,320671,Shingle Creek / 69Av-Humboldt,0,NB,153836,770722002,1,A,0
722,1,320747,Shingle Creek / 69Av-Humboldt,0,NB,152578,770722002,1,A,0
722,1,320793,Shingle Creek / 69Av-Humboldt,0,NB,152859,770722002,1,A,0
722,1,320925,Shingle Creek / 69Av-Humboldt,0,NB,152578,770722002,1,A,0
722,1,321051,Shingle Creek / 69Av-Humboldt,0,NB,152859,770722002,1,A,0
722,3,321178,Shingle Creek / 69Av-Humboldt,0,NB,153836,770722002,1,A,0
722,3,321213,Shingle Creek / 69Av-Humboldt,0,NB,153836,770722002,1,A,0
722,3,321272,Shingle Creek / 69Av-Humboldt,0,NB,157606,770722002,1,A,0
722,2,321355,Shingle Creek / 69Av-Humboldt,0,NB,152609,770722002,1,A,0
722,3,321477,Shingle Creek / 69Av-Humboldt,0,NB,156906,770722002,1,A,0
722,2,321539,Shingle Creek / 69Av-Humboldt,0,NB,153936,770722002,1,A,0
722,2,321754,Shingle Creek / 69Av-Humboldt,0,NB,153936,770722002,1,A,0
722,1,321874,Shingle Creek / 69Av-Humboldt,0,NB,153180,770722002,1,A,0
722,3,322038,Shingle Creek / 69Av-Humboldt,0,NB,161760,770722002,1,A,0
722,3,322161,Shingle Creek / 69Av-Humboldt,0,NB,161568,770722002,1,A,0
722,3,322247,Shingle Creek / 69Av-Humboldt,0,NB,156906,770722002,1,A,0
722,2,322255,Shingle Creek / 69Av-Humboldt,0,NB,160584,770722002,1,A,0
722,1,322271,Shingle Creek / 69Av-Humboldt,0,NB,153180,770722002,1,A,0
722,3,322430,Shingle Creek / 69Av-Humboldt,0,NB,156906,770722002,1,A,0
722,2,322531,Shingle Creek / 69Av-Humboldt,0,NB,160584,770722002,1,A,0
722,1,322563,Shingle Creek / 69Av-Humboldt,0,NB,153611,770722002,1,A,0
722,3,322573,Shingle Creek / 69Av-Humboldt,0,NB,153836,770722002,1,A,0
722,2,322614,Shingle Creek / 69Av-Humboldt,0,NB,153821,770722002,1,A,0
722,3,322678,Shingle Creek / 69Av-Humboldt,0,NB,156733,770722002,1,A,0
722,2,322680,Shingle Creek / 69Av-Humboldt,0,NB,153936,770722002,1,A,0
722,1,322690,Shingle Creek / 69Av-Humboldt,0,NB,152859,770722002,1,A,0
722,1,323109,Shingle Creek / 69Av-Humboldt,0,NB,153611,770722002,1,A,0
722,2,334254,Shingle Creek / 69Av-Humboldt,0,NB,154446,770722002,1,A,0
722,2,334349,Shingle Creek / 69Av-Humboldt,0,NB,152609,770722002,1,A,0
722,2,334461,Shingle Creek / 69Av-Humboldt,0,NB,152609,770722002,1,A,0
722,2,334507,Shingle Creek / 69Av-Humboldt,0,NB,154446,770722002,1,A,0
705,1,338931,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,338991,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,340032,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,373671,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,373784,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,373815,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,374395,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,374649,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,374951,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,375613,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,375930,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,376319,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
14,2,376363,Bloomington / Chicago 56St,1,SB,152631,770014014,1,B,0
705,1,376772,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,376879,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
705,1,376906,Hillsboro / Winnetka / Super Walmart,0,NB,124157,770705001,1,A,0
705,1,377051,Winnetka / Hillsboro / Louisiana TC,1,SB,124157,770705003,1,A,0
755,1,433091,Ltd Stop / Olympia St / RsrchCtr-Boone,0,NB,159487,770755003,1,B,2
755,1,433312,Ltd Stop / Olympia St / RsrchCtr-Boone,0,NB,152656,770755003,1,B,2
755,1,433972,Ltd Stop / Gold Vall Rd / RsrchCtrBoone,0,NB,154134,770755002,1,A,2
14,1,451293,Bloomington / 38St Sta / Via Douglas,1,SB,153505,770014019,1,E,0
14,1,451986,Bloomington / 38St Sta / Via Douglas,1,SB,152867,770014019,1,E,0
14,1,452020,Bloomington / 38St Sta / Via Douglas,1,SB,159494,770014019,1,E,0
14,1,452025,Bloomington / 38St Sta / Via Douglas,1,SB,161429,770014019,1,E,0
14,1,452167,Bloomington / 38St Sta / Via Douglas,1,SB,152363,770014019,1,E,0
14,1,452215,Bloomington / 38St Sta / Via Douglas,1,SB,154303,770014019,1,E,0
22,1,452254,Cedar-28Av / VA Med Ctr,1,SB,161283,770022001,1,H,0
755,1,452294,Ltd Stop / Hillsboro Av / Bass Crk Pk,0,NB,154619,770755001,1,C,2
14,1,452829,Bloomington / 38St Sta / Via Douglas,1,SB,152656,770014019,1,E,0
14,1,452991,Bloomington / 38St Sta / Via Douglas,1,SB,152700,770014019,1,E,0
14,1,453903,Bloomington / 38St Sta / Via Douglas,1,SB,154303,770014019,1,E,0
14,1,454163,Bloomington / 38St Sta / Via Douglas,1,SB,153776,770014019,1,E,0
14,1,454179,Bloomington / 38St Sta / Via Douglas,1,SB,152656,770014019,1,E,0
14,1,454336,Bloomington / 38St Sta / Via Douglas,1,SB,152190,770014019,1,E,0
755,1,454348,Ltd Stop / Hillsboro Av / Bass Crk Pk,0,NB,161459,770755001,1,C,2
755,1,454592,Ltd Stop / Hillsboro Av / Bass Crk Pk,0,NB,152286,770755001,1,C,2
716,3,476017,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476126,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476127,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476221,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476266,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476298,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476373,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476379,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476380,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476517,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476635,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476734,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
716,3,476774,Winnetka Av / Douglas Dr / 67Av-Idaho,0,NB,156064,770716003,1,B,0
14,1,477935,Broadway / Gold Vall Rd / Douglas Dr,0,NB,152867,770014003,1,D,0
14,1,478161,Broadway / Robbinsdale / Noble-36Av,0,NB,153268,770014011,1,N,0
14,1,478326,Broadway / Gold Vall Rd / Douglas Dr,0,NB,152867,770014010,1,D,0
14,4,478354,Broadway / Gold Vall Rd / Douglas Dr,0,NB,153802,770014003,1,D,0
14,1,478384,Broadway / Robbinsdale / Via France,0,NB,161417,770014009,1,R,0
14,1,478650,Broadway / Robbinsdale / Noble-36Av,0,NB,161084,770014011,1,N,0
14,1,478675,Broadway / Robbinsdale / Via France,0,NB,156239,770014012,1,R,0
14,1,478726,Broadway / Gold Vall Rd / Douglas Dr,0,NB,152188,770014013,1,D,0
14,1,479497,Broadway / Robbinsdale / Via France,0,NB,152363,770014009,1,R,0
14,1,479547,Broadway / Robbinsdale / Via France,0,NB,154444,770014009,1,R,0
14,1,479785,Broadway / Robbinsdale / Noble-36Av,0,NB,153190,770014011,1,N,0
14,1,479811,Broadway / Robbinsdale / Via France,0,NB,152700,770014009,1,R,0
14,1,479898,Broadway / Robbinsdale / Noble-36Av,0,NB,152700,770014011,1,N,0
14,1,480136,Broadway / Robbinsdale / Noble-36Av,0,NB,152801,770014011,1,N,0
14,1,480387,Broadway / Robbinsdale / Via France,0,NB,154444,770014009,1,R,0
14,1,480401,Broadway / Robbinsdale / Noble-36Av,0,NB,160938,770014011,1,N,0
14,1,480467,Broadway / Robbinsdale / Via France,0,NB,153776,770014009,1,R,0
14,1,480853,Broadway / Robbinsdale / Via France,0,NB,159670,770014012,1,R,0
14,3,480925,Broadway / Robbinsdale / Via France,0,NB,152342,770014012,1,R,0
14,1,480949,Broadway / Robbinsdale / Via France,0,NB,152190,770014009,1,R,0
14,1,481159,Broadway / Gold Vall Rd / Douglas Dr,0,NB,154303,770014003,1,D,0
14,1,481327,Broadway / Gold Vall Rd / Douglas Dr,0,NB,152656,770014003,1,D,0
14,1,481365,Broadway / Gold Vall Rd / Douglas Dr,0,NB,156631,770014003,1,D,0
14,1,481705,Broadway / Robbinsdale / Via France,0,NB,153776,770014009,1,R,0
14,3,481831,Broadway / Robbinsdale / Via France,0,NB,153534,770014012,1,R,0
14,1,482052,Broadway / Gold Vall Rd / Douglas Dr,0,NB,161429,770014003,1,D,0
14,1,482097,Broadway / Robbinsdale / Noble-36Av,0,NB,153505,770014011,1,N,0
14,1,482559,Broadway / Gold Vall Rd / Douglas Dr,0,NB,156631,770014010,1,D,0
14,1,482811,Broadway / Robbinsdale / Noble-36Av,0,NB,156300,770014011,1,N,0
14,1,482873,Broadway / Robbinsdale / Via France,0,NB,161756,770014012,1,R,0
14,1,483072,Broadway / Gold Vall Rd / Douglas Dr,0,NB,154303,770014003,1,D,0
781,1,483298,Trip 17 / Maple Grove / Transit Sta,0,NB,154200,770781002,1,P,2
14,1,483439,Broadway / Robbinsdale / Via France,0,NB,153082,770014009,1,R,0
14,2,483477,Broadway / Robbinsdale / Via France,0,NB,154398,770014006,1,R,0
850,1,493524,Express / Foley P&R,0,NB,160147,770850003,1,F,2
850,1,494235,Express / Foley P&R,0,NB,156022,770850003,1,F,2
850,1,494747,Express / Foley P&R,0,NB,159947,770850003,1,F,2
14,1,505475,Broadway / Gold Vall Rd / Douglas Dr,0,NB,153505,770014003,1,D,0
14,1,505686,Broadway / Gold Vall Rd / Douglas Dr,0,NB,153776,770014003,1,D,0
14,1,505718,Broadway / Gold Vall Rd / Douglas Dr,0,NB,152700,770014003,1,D,0
14,1,505825,Broadway / Gold Vall Rd / Douglas Dr,0,NB,154444,770014003,1,D,0
698,5,506642,Express / ECrk / SWVill / SWSta / Mpls / UofM,0,EB,151235,680698002,1,U,0
698,5,506692,Express / ECrk / SWVill / SWSta / Mpls / UofM,0,EB,151042,680698002,1,U,0
698,5,506773,Express / ECrk / SWVill / SWSta / Mpls / UofM,0,EB,150817,680698002,1,U,0
698,5,506778,Express / ECrk / SWVill / SWSta / Mpls / UofM,0,EB,158077,680698002,1,U,0
698,5,506937,Express / ECrk / SWVill / SWSta / Mpls / UofM,0,EB,158077,680698002,1,U,0
698,5,506939,Express / ECrk / SWVill / SWSta / Mpls / UofM,0,EB,157939,680698002,1,U,0
14,1,523250,Broadway / Robbinsdale / Noble-36Av,0,NB,153505,770014011,1,N,0
14,1,523272,Broadway / Robbinsdale / Via France,0,NB,161429,770014009,1,R,0
14,4,523291,Broadway / Robbinsdale / Via France,0,NB,153802,770014009,1,R,0
14,1,523313,Broadway / Gold Vall Rd / Douglas Dr,0,NB,153272,770014010,1,D,0
14,3,523448,Broadway / Robbinsdale / Via France,0,NB,153439,770014012,1,R,0
14,1,523476,Broadway / Robbinsdale / Noble-36Av,0,NB,153482,770014011,1,N,0
14,1,523491,Broadway / Robbinsdale / Via France,0,NB,152867,770014009,1,R,0
14,1,523501,Broadway / Robbinsdale / Noble-36Av,0,NB,153190,770014011,1,N,0
14,1,523586,Broadway / Robbinsdale / Via France,0,NB,161756,770014009,1,R,0
14,1,523592,Broadway / Robbinsdale / Noble-36Av,0,NB,156664,770014011,1,N,0
14,1,523708,Broadway / Robbinsdale / Noble-36Av,0,NB,153036,770014011,1,N,0
14,1,523777,Broadway / Robbinsdale / Noble-36Av,0,NB,152363,770014011,1,N,0
14,1,523907,Broadway / Robbinsdale / Via France,0,NB,152656,770014009,1,R,0
705,1,538185,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
705,1,538785,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
850,1,539114,Express / Foley P&R,0,NB,160920,770850003,1,F,2
705,1,539364,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
705,1,542322,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
705,1,543388,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
705,1,544017,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
705,1,546421,Winnetka / Douglas Dr / Louisiana TC,1,SB,126516,770705004,1,B,0
705,1,560583,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
705,1,561021,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
705,1,561046,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
705,1,561070,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
705,1,561108,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
705,1,561636,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
705,1,561746,Douglas Dr / Winnetka / Super Walmart,0,NB,126516,770705002,1,B,0
850,1,587540,Express / Foley P&R,0,NB,160192,770850003,1,F,2
850,6,599158,Express / Foley P&R / Anoka Tech,0,NB,152498,770850001,1,A,2
850,1,599290,Express / Foley P&R / Anoka Tech,0,NB,153170,770850001,1,A,2
850,1,599438,Express / Foley P&R / Anoka Tech,0,NB,153763,770850001,1,A,2
850,1,599825,Express / Foley P&R / Anoka Tech,0,NB,160003,770850001,1,A,2
14,2,607159,Bloomington / Chicago 56St / Noble 36Av,1,SB,153728,770014021,1,B,0
14,2,607406,Bloomington / 38St Sta / Via France,1,SB,153916,770014017,1,E,0
14,2,607417,Bloomington / Chicago 56St / Noble 36Av,1,SB,153372,770014021,1,B,0
14,2,607779,Bloomington / 38St Sta / Via France,1,SB,152224,770014017,1,E,0
14,2,608504,Bloomington / 38St Sta / Via France,1,SB,152597,770014017,1,E,0
14,2,608626,Bloomington / Chicago 56St / Via France,1,SB,153618,770014022,1,B,0
14,2,609828,Bloomington / 38St Sta / Via France,1,SB,159726,770014017,1,E,0
14,1,610118,Bloomington / Chicago 56St / Via France,1,SB,156300,770014022,1,B,0
14,1,611116,Bloomington / Chicago 56St / Via France,1,SB,156603,770014022,1,B,0
14,2,611215,Bloomington / 38St Sta / Via France,1,SB,154605,770014017,1,E,0
14,3,612185,Bloomington / 38St Sta / Via France,1,SB,154654,770014017,1,E,0
14,2,612386,Bloomington / 38St Sta / Via France,1,SB,152631,770014017,1,E,0
14,2,612691,Bloomington / 38St Sta / Via France,1,SB,153828,770014017,1,E,0
14,3,613256,Bloomington / Chicago 56St / Via France,1,SB,153439,770014022,1,B,0
14,2,613270,Bloomington / 38St Sta / Noble-36Av,1,SB,154398,770014018,1,E,0
14,2,613485,Bloomington / Chicago 56St / Via France,1,SB,154605,770014020,1,B,0
11,4,682501,4Av S / To Lake St,0,NB,153063,770011008,1,X,0
113,7,694707,Ltd Stop / Grand / Lyndale-56th,1,SB,160715,770113001,1,B,2
113,1,695083,Ltd Stop / Grand / Lyndale-56th,1,SB,159235,770113001,1,B,2
46,4,695477,46St-42St / Hiawatha-46St,0,EB,153995,770046003,1,A,0
113,7,696044,Ltd Stop / Grand / Lyndale-56th,1,SB,153167,770113001,1,B,2
46,4,696454,46St-42St / Hiawatha-46St,0,EB,152237,770046003,1,A,0
14,4,712187,Bloomington / 38St Sta,1,SB,153802,770014007,1,E,0
32,4,723054,Lowry Av / 26Av - Penn,1,WB,161768,770032002,1,C,0
32,4,723182,Lowry Av / Central Av,0,EB,156564,770032004,1,A,0
113,7,744654,Ltd Stop / Grand / Lyndale-56th,1,SB,153167,770113001,1,B,2
113,7,745110,Ltd Stop / Grand / Lyndale-56th,1,SB,153167,770113001,1,B,2
46,7,787434,42St-46St / 50St-France,1,WB,152649,770046001,1,B,0
46,4,796694,46St-42St / Hiawatha-46St,0,EB,152237,770046004,1,A,0
46,4,796697,42St-46St / Eden-Vernon,1,WB,152237,770046002,1,C,0
46,3,796698,42St-46St / Eden-Vernon,1,WB,152979,770046002,1,C,0
46,1,796716,46St-42St / Hiawatha-46St,0,EB,152784,770046004,1,A,0
46,1,796719,42St-46St / Eden-Vernon,1,WB,152666,770046002,1,C,0
46,1,796767,42St-46St / Eden-Vernon,1,WB,152666,770046002,1,C,0
46,1,796776,42St-46St / Eden-Vernon,1,WB,159235,770046002,1,C,0
46,3,796781,46St-42St / Hiawatha-46St,0,EB,160529,770046004,1,A,0
46,1,796805,46St-42St / Hiawatha-46St,0,EB,153398,770046004,1,A,0
46,1,796808,42St-46St / Eden-Vernon,1,WB,153595,770046002,1,C,0
46,1,796814,42St-46St / Eden-Vernon,1,WB,153595,770046002,1,C,0
46,1,796817,46St-42St / Hiawatha-46St,0,EB,152666,770046004,1,A,0
46,4,796832,42St-46St / Eden-Vernon,1,WB,152237,770046002,1,C,0
46,3,796846,46St-42St / Hiawatha-46St,0,EB,152979,770046004,1,A,0
46,3,796881,46St-42St / Hiawatha-46St,0,EB,152979,770046004,1,A,0
46,3,796887,46St-42St / Hiawatha-46St,0,EB,152625,770046004,1,A,0
46,3,796908,46St-42St / Hiawatha-46St,0,EB,152625,770046004,1,A,0
46,1,796941,42St-46St / Eden-Vernon,1,WB,153595,770046002,1,C,0
46,1,796944,46St-42St / Hiawatha-46St,0,EB,152666,770046004,1,A,0
46,1,796952,42St-46St / Eden-Vernon,1,WB,153595,770046002,1,C,0
46,1,796956,42St-46St / Eden-Vernon,1,WB,153608,770046002,1,C,0
46,1,796961,46St-42St / Hiawatha-46St,0,EB,152666,770046004,1,A,0
46,1,796975,42St-46St / Eden-Vernon,1,WB,153398,770046002,1,C,0
46,1,796994,46St-42St / Hiawatha-46St,0,EB,153595,770046004,1,A,0
46,1,796997,46St-42St / Hiawatha-46St,0,EB,159235,770046004,1,A,0
46,1,797014,42St-46St / Eden-Vernon,1,WB,153608,770046002,1,C,0
46,1,797033,46St-42St / Hiawatha-46St,0,EB,152666,770046004,1,A,0
46,4,797094,42St-46St / Eden-Vernon,1,WB,152237,770046002,1,C,0
46,1,797100,46St-42St / Hiawatha-46St,0,EB,152666,770046004,1,A,0
46,1,797104,42St-46St / Eden-Vernon,1,WB,152784,770046002,1,C,0
46,3,797106,46St-42St / Hiawatha-46St,0,EB,152625,770046004,1,A,0
46,1,797109,42St-46St / Eden-Vernon,1,WB,153595,770046002,1,C,0
46,2,797121,46St-42St / Hiawatha-46St,0,EB,154387,770046004,1,A,0
46,1,797128,42St-46St / Eden-Vernon,1,WB,153608,770046002,1,C,0
46,2,797203,46St-42St / Hiawatha-46St,0,EB,154387,770046004,1,A,0
46,3,797217,42St-46St / Eden-Vernon,1,WB,152625,770046002,1,C,0
46,3,797233,46St-42St / Hiawatha-46St,0,EB,160529,770046004,1,A,0
46,3,797234,42St-46St / Eden-Vernon,1,WB,152979,770046002,1,C,0
46,1,797268,42St-46St / Eden-Vernon,1,WB,152784,770046002,1,C,0
46,3,797290,42St-46St / Eden-Vernon,1,WB,152979,770046002,1,C,0
46,1,797296,46St-42St / Hiawatha-46St,0,EB,153727,770046004,1,A,0
46,3,797301,46St-42St / Hiawatha-46St,0,EB,152979,770046004,1,A,0
46,1,797305,46St-42St / Hiawatha-46St,0,EB,153608,770046004,1,A,0
46,2,797306,42St-46St / Eden-Vernon,1,WB,154387,770046002,1,C,0
46,3,797307,46St-42St / Hiawatha-46St,0,EB,160529,770046004,1,A,0
46,1,797351,46St-42St / Hiawatha-46St,0,EB,153608,770046004,1,A,0
46,1,797353,46St-42St / Hiawatha-46St,0,EB,153595,770046004,1,A,0
46,1,797360,42St-46St / Eden-Vernon,1,WB,152666,770046002,1,C,0
46,3,797388,42St-46St / Eden-Vernon,1,WB,160529,770046002,1,C,0
46,3,797390,46St-42St / Hiawatha-46St,0,EB,152979,770046004,1,A,0
46,4,797395,46St-42St / Hiawatha-46St,0,EB,152237,770046004,1,A,0
46,4,797403,42St-46St / Eden-Vernon,1,WB,152237,770046002,1,C,0
46,4,797413,42St-46St / Eden-Vernon,1,WB,152237,770046002,1,C,0
46,3,797426,46St-42St / Hiawatha-46St,0,EB,152979,770046004,1,A,0
46,1,797436,42St-46St / Eden-Vernon,1,WB,152784,770046002,1,C,0
46,1,797444,46St-42St / Hiawatha-46St,0,EB,152784,770046004,1,A,0
46,3,797449,46St-42St / Hiawatha-46St,0,EB,152625,770046004,1,A,0
46,1,797458,42St-46St / Eden-Vernon,1,WB,152666,770046002,1,C,0
46,1,797460,46St-42St / Hiawatha-46St,0,EB,153608,770046004,1,A,0
46,3,797499,42St-46St / Eden-Vernon,1,WB,152625,770046002,1,C,0
46,1,797518,42St-46St / Eden-Vernon,1,WB,153595,770046002,1,C,0
46,1,797519,46St-42St / Hiawatha-46St,0,EB,159235,770046004,1,A,0
46,1,797522,46St-42St / Hiawatha-46St,0,EB,153595,770046004,1,A,0
46,2,797538,42St-46St / Eden-Vernon,1,WB,154387,770046002,1,C,0
46,2,797563,46St-42St / Hiawatha-46St,0,EB,154387,770046004,1,A,0
46,4,797565,46St-42St / Hiawatha-46St,0,EB,152237,770046004,1,A,0
46,1,797595,46St-42St / Hiawatha-46St,0,EB,152784,770046004,1,A,0
46,3,797611,42St-46St / Eden-Vernon,1,WB,152625,770046002,1,C,0
46,1,797624,46St-42St / Hiawatha-46St,0,EB,152784,770046004,1,A,0
46,3,797631,42St-46St / Eden-Vernon,1,WB,152625,770046002,1,C,0
46,1,797646,42St-46St / Eden-Vernon,1,WB,153608,770046002,1,C,0
46,3,797651,42St-46St / Eden-Vernon,1,WB,152625,770046002,1,C,0
46,1,797662,46St-42St / Hiawatha-46St,0,EB,153595,770046004,1,A,0
46,1,797667,46St-42St / Hiawatha-46St,0,EB,153608,770046004,1,A,0
46,1,797672,46St-42St / Hiawatha-46St,0,EB,152784,770046004,1,A,0
46,1,797681,42St-46St / Eden-Vernon,1,WB,152784,770046002,1,C,0
46,1,797685,42St-46St / Eden-Vernon,1,WB,153727,770046002,1,C,0
46,1,797716,46St-42St / Hiawatha-46St,0,EB,153727,770046004,1,A,0
46,2,797720,46St-42St / Hiawatha-46St,0,EB,154387,770046004,1,A,0
46,3,797723,46St-42St / Hiawatha-46St,0,EB,160529,770046004,1,A,0
46,1,797753,42St-46St / Eden-Vernon,1,WB,152666,770046002,1,C,0
46,3,797760,42St-46St / Eden-Vernon,1,WB,152625,770046002,1,C,0
46,1,797761,42St-46St / Eden-Vernon,1,WB,153398,770046002,1,C,0
46,2,797786,42St-46St / Eden-Vernon,1,WB,154387,770046002,1,C,0
46,3,797787,42St-46St / Eden-Vernon,1,WB,152979,770046002,1,C,0
46,1,797791,46St-42St / Hiawatha-46St,0,EB,153608,770046004,1,A,0
46,1,797794,42St-46St / Eden-Vernon,1,WB,153608,770046002,1,C,0
46,4,797818,46St-42St / Hiawatha-46St,0,EB,152237,770046004,1,A,0
46,3,797826,46St-42St / Hiawatha-46St,0,EB,152625,770046004,1,A,0
46,1,797829,42St-46St / Eden-Vernon,1,WB,152784,770046002,1,C,0
46,2,797830,46St-42St / Hiawatha-46St,0,EB,154387,770046004,1,A,0
46,3,797844,46St-42St / Hiawatha-46St,0,EB,152625,770046004,1,A,0
46,3,797846,42St-46St / Eden-Vernon,1,WB,152979,770046002,1,C,0
46,1,797852,46St-42St / Hiawatha-46St,0,EB,152784,770046004,1,A,0
46,1,797903,46St-42St / Hiawatha-46St,0,EB,153595,770046004,1,A,0
38,1,819295,Highland / Via Uptown / 38-Excelsior,0,EB,153201,770038001,1,H,0
38,2,819338,Vets Home / Via Uptown / 38-Excelsior,0,EB,152882,770038002,1,C,0
38,1,819347,Highland / Via Uptown / 38-Excelsior,0,EB,153934,770038001,1,H,0
38,1,819530,Highland / Via Uptown / 38-Excelsior,0,EB,160633,770038001,1,H,0
38,1,819680,Highland / Via Uptown / 38-Excelsior,0,EB,152281,770038001,1,H,0
38,3,820110,Vets Home / Via Uptown / 38-Excelsior,0,EB,153498,770038002,1,C,0
38,1,820216,Highland / Via Uptown / 38-Excelsior,0,EB,154028,770038001,1,H,0
38,2,820267,Highland / Via Uptown / 38-Excelsior,0,EB,152434,770038001,1,H,0
38,3,820423,Vets Home / Via Uptown / 38-Excelsior,0,EB,152417,770038002,1,C,0
38,9,820467,Highland / Via Uptown / 38-Excelsior,0,EB,155019,770038001,1,H,0
38,1,820489,Vets Home / Via Uptown / 38-Excelsior,0,EB,153727,770038002,1,C,0
38,1,820490,Vets Home / Via Uptown / 38-Excelsior,0,EB,152819,770038002,1,C,0
38,2,820718,Vets Home / Via Uptown / 38-Excelsior,0,EB,152573,770038002,1,C,0
38,1,820719,Vets Home / Via Uptown / 38-Excelsior,0,EB,154028,770038002,1,C,0
